loan_id,sector,ead,default_date,recovery_rate
32496,Energy,8878826,1/12/2026,0.526000023
48113,Financials,8874574,1/10/2023,0.301800013
9874,Utilities,8872643,1/06/2020,0.393900007
17621,Technology,8863568,1/04/2020,0.157700002
22648,Technology,8852123,1/06/2020,0.209199995
36421,Financials,8850958,1/02/2017,0.504499972
34169,Industrials,8850099,1/03/2025,0.576600015
29126,Financials,8845942,1/01/2024,0.688899994
25544,Financials,8842007,1/11/2024,0.504199982
40981,Financials,8837277,1/05/2020,0.505400002
42298,Financials,8833133,1/05/2020,0.376899987
7911,Energy,8821075,1/06/2020,0.679700017
22076,Real_Estate,8816825,1/08/2018,0.784600019
2999,Utilities,8814539,1/04/2020,0.649900019
42792,Industrials,8809590,1/06/2020,0.579900026
1609,Industrials,8763782,1/04/2019,0.470099986
1294,Financials,8761102,1/06/2023,0.413800001
3728,Industrials,8746837,1/04/2019,0.411199987
40759,Financials,8739734,1/04/2020,0.597599983
36024,Telecom,8730151,1/05/2020,0.684800029
47590,Industrials,8725349,1/06/2020,0.580200016
20561,Technology,8715257,1/08/2020,0.449000001
10865,Telecom,8708266,1/02/2025,0.530900002
20001,Financials,8695635,1/04/2020,0.648400009
48784,Telecom,8680922,1/05/2020,0.375699997
25778,Financials,8679105,1/01/2020,0.488900006
7196,Real_Estate,8676141,1/05/2020,0.542699993
11807,Financials,8663739,1/01/2021,0.497200012
14553,Consumer,8650530,1/01/2024,0.417600006
18991,Energy,8650298,1/09/2019,0.6505
27547,Retail,8641194,1/05/2020,0.381300002
47286,Technology,8600881,1/09/2022,0.440899998
47339,Telecom,8563546,1/05/2020,0.653100014
3871,Industrials,8556400,1/03/2026,0.615199983
27954,Energy,8550803,1/05/2018,0.344599992
125,Energy,8545496,1/06/2017,0.272300005
48488,Healthcare,8543882,1/01/2024,0.498800009
41767,Energy,8535157,1/08/2020,0.468800008
13274,Financials,8509302,1/03/2017,0.395200014
32893,Telecom,8506455,1/01/2023,0.281500012
13882,Energy,8495968,1/09/2019,0.282299995
35392,Retail,8461327,1/10/2018,0.318800002
43330,Real_Estate,8422895,1/04/2020,0.377799988
19385,Utilities,8394835,1/09/2016,0.661300004
11065,Utilities,8382769.5,1/05/2020,0.486400008
34413,Energy,8378834,1/06/2016,0.352400005
15913,Real_Estate,8375860.5,1/05/2020,0.318399996
26891,Industrials,8367911,1/05/2020,0.75120002
7424,Utilities,8358872.5,1/12/2023,0.682699978
41419,Healthcare,8358034,1/04/2020,0.694599986
11216,Telecom,8357721,1/06/2020,0.323100001
33867,Telecom,8341956.5,1/05/2020,0.669200003
2931,Real_Estate,8336883.5,1/06/2020,0.597899973
46049,Industrials,8334449,1/03/2023,0.334399998
43934,Financials,8327565,1/02/2021,0.456900001
12254,Real_Estate,8315049.5,1/06/2032,0.763300002
44656,Real_Estate,8305681,1/04/2020,0.600300014
33041,Financials,8302975.5,1/11/2021,0.66960001
11019,Financials,8268630,1/02/2025,0.615800023
35245,Technology,8262232,1/04/2020,0.420599997
44489,Telecom,8260011.5,1/05/2023,0.549799979
3624,Real_Estate,8246008.5,1/05/2021,0.503799975
27859,Real_Estate,8238323,1/06/2021,0.524999976
27756,Technology,8234296.5,1/06/2020,0.053199999
2953,Financials,8223780.5,1/06/2020,0.281899989
7359,Energy,8223524.5,1/04/2020,0.660600007
1022,Energy,8172064,1/06/2020,0.494300008
44151,Financials,8169346.5,1/07/2024,0.494300008
37877,Energy,8145556,1/06/2018,0.327600002
5857,Energy,8141857,1/11/2019,0.59799999
12571,Retail,8131379.5,1/04/2026,0.234999999
40444,Real_Estate,8126670.5,1/12/2023,0.413500011
45390,Utilities,8119675.5,1/04/2019,0.443199992
17680,Financials,8113914,1/09/2017,0.569999993
247,Industrials,8094079.5,1/04/2020,0.454699993
44677,Financials,8093011.5,1/06/2020,0.378699988
46804,Energy,8090918,1/09/2023,0.506500006
17249,Industrials,8090858,1/05/2020,0.370499998
29516,Real_Estate,8084841,1/11/2017,0.657299995
21529,Utilities,8082338.5,1/04/2019,0.496399999
9898,Financials,8081750.5,1/07/2026,0.465299994
39866,Financials,8079119,1/04/2020,0.331499994
5210,Energy,8075163.5,1/12/2024,0.657999992
16221,Real_Estate,8041654.5,1/06/2020,0.804799974
23938,Energy,8031986.5,1/06/2020,0.418099999
25209,Energy,8008522.5,1/06/2020,0.2579
31164,Industrials,7999312.5,1/07/2029,0.288300008
45893,Real_Estate,7999186.5,1/01/2017,0.593800008
25088,Financials,7988828,1/05/2023,0.491100013
24082,Financials,7988018.5,1/02/2024,0.406899989
23480,Telecom,7984294.5,1/05/2023,0.485700011
31146,Real_Estate,7961032.5,1/08/2021,0.50880003
44592,Energy,7957948.5,1/03/2023,0.485100001
3134,Energy,7954457,1/05/2020,0.373899996
312,Consumer,7947752.5,1/04/2020,0.418900013
41968,Energy,7942162,1/02/2025,0.414499998
30796,Financials,7938770,1/05/2020,0.485199988
13920,Industrials,7911197,1/04/2023,0.613099992
11342,Healthcare,7908988,1/04/2020,0.452300012
13305,Financials,7904718,1/10/2017,0.684700012
27135,Energy,7904519,1/04/2020,0.567900002
7871,Financials,7900401,1/10/2017,0.614799976
17313,Telecom,7900049,1/03/2022,0.548699975
31400,Industrials,7889451,1/07/2019,0.385199994
4848,Real_Estate,7883355.5,1/08/2020,0.475899994
47169,Financials,7883280,1/07/2025,0.421900004
28441,Financials,7871528.5,1/05/2020,0.462300003
14993,Utilities,7869584,1/12/2022,0.651199996
29540,Energy,7867928,1/05/2020,0.648100019
4040,Utilities,7847067.5,1/08/2016,0.695100009
43292,Healthcare,7837022.5,1/06/2020,0.344199985
27868,Financials,7824338,1/10/2027,0.423599988
21323,Telecom,7822905,1/04/2020,0.305299997
31499,Utilities,7810890,1/09/2022,0.444000006
50,Financials,7803642.5,1/04/2020,0.351999998
49600,Real_Estate,7787635,1/07/2024,0.625899971
12479,Energy,7770195.5,1/05/2020,0.622399986
28635,Technology,7753288.5,1/06/2020,0.535700023
49897,Energy,7752055,1/05/2023,0.549300015
18192,Telecom,7735911,1/04/2020,0.53640002
13054,Real_Estate,7723124.5,1/09/2018,0.594500005
42723,Financials,7709302.5,1/02/2024,0.489899993
13447,Utilities,7697202.5,1/05/2020,0.573599994
29084,Industrials,7693255.5,1/07/2018,0.493099988
41030,Financials,7680903.5,1/05/2022,0.467599988
11711,Real_Estate,7675233.5,1/11/2023,0.678600013
37566,Financials,7656275,1/11/2021,0.61680001
6377,Healthcare,7650744.5,1/04/2020,0.394899994
12215,Telecom,7636897.5,1/04/2020,0.341500014
49394,Energy,7633135,1/05/2021,0.451400012
43966,Energy,7631552.5,1/09/2022,0.513199985
43733,Financials,7618489,1/09/2026,0.305700004
23446,Telecom,7602661,1/04/2020,0.269699991
474,Financials,7599528,1/04/2020,0.492799997
575,Utilities,7582176.5,1/06/2020,0.327600002
29138,Industrials,7581940.5,1/09/2021,0.56370002
8959,Financials,7580789.5,1/10/2022,0.385699987
1927,Financials,7579325,1/06/2026,0.489100009
2511,Retail,7569571.5,1/04/2020,0.538999975
38,Financials,7560969,1/08/2022,0.714600027
25105,Real_Estate,7555078,1/01/2025,0.40259999
6271,Real_Estate,7544644,1/02/2023,0.569800019
13098,Industrials,7543341.5,1/05/2020,0.480399996
15961,Real_Estate,7539479,1/02/2020,0.708899975
22698,Real_Estate,7532362,1/11/2022,0.533999979
23149,Telecom,7515110,1/08/2021,0.157900006
25521,Industrials,7514542.5,1/05/2020,0.6171
4262,Healthcare,7503988.5,1/12/2020,0.27759999
49273,Telecom,7499843,1/12/2021,0.354000002
20882,Real_Estate,7492751,1/06/2022,0.663399994
25883,Financials,7488166,1/06/2020,0.457399994
7581,Industrials,7487793.5,1/12/2016,0.316900015
39362,Real_Estate,7472342,1/04/2024,0.543200016
593,Real_Estate,7464138.5,1/04/2020,0.471599996
15069,Real_Estate,7457400.5,1/09/2018,0.744599998
21361,Financials,7454851.5,1/04/2020,0.587599993
22020,Telecom,7449006.5,1/06/2020,0.337399989
106,Healthcare,7447017,1/05/2020,0.33829999
4041,Real_Estate,7433384,1/04/2020,0.394800007
14666,Real_Estate,7428990,1/05/2020,0.444700003
4863,Real_Estate,7416656.5,1/05/2020,0.531899989
29302,Healthcare,7415453,1/08/2025,0.418500006
11334,Telecom,7398328,1/06/2020,0.368200004
14740,Real_Estate,7396485.5,1/08/2024,0.699699998
38672,Technology,7383127,1/04/2024,0.137799993
145,Real_Estate,7356499.5,1/05/2020,0.725499988
44690,Healthcare,7353724.5,1/06/2020,0.667800009
19664,Utilities,7348781,1/05/2020,0.733099997
25118,Telecom,7343492,1/05/2020,0.630200028
38673,Telecom,7341849,1/05/2020,0.304800004
6518,Financials,7336093.5,1/02/2023,0.368400007
27491,Energy,7335001,1/05/2020,0.43900001
15237,Telecom,7330022.5,1/04/2020,0.438300014
1958,Financials,7316408.5,1/05/2020,0.408800006
12445,Technology,7295747,1/03/2023,0.148900002
16217,Healthcare,7295516.5,1/04/2022,0.355300009
28491,Consumer,7290650,1/05/2020,0.666299999
28192,Utilities,7273006,1/07/2024,0.479799986
42282,Financials,7244796.5,1/04/2020,0.476099998
8495,Financials,7244324.5,1/07/2023,0.558200002
33488,Telecom,7231929.5,1/10/2017,0.589900017
34707,Real_Estate,7221582.5,1/05/2017,0.383700013
41129,Financials,7207662,1/10/2024,0.857800007
4573,Real_Estate,7207630,1/02/2021,0.51819998
29992,Real_Estate,7201248.5,1/06/2020,0.690800011
14558,Financials,7196438.5,1/05/2020,0.344799995
48293,Telecom,7192685,1/04/2020,0.575399995
21775,Industrials,7190585.5,1/06/2022,0.493299991
18736,Utilities,7189176,1/05/2020,0.593999982
21522,Industrials,7169021.5,1/02/2026,0.498899996
32854,Real_Estate,7164977.5,1/06/2020,0.657700002
22586,Utilities,7156022.5,1/06/2022,0.519500017
10215,Technology,7155134,1/04/2020,0.433999985
27913,Technology,7152831,1/04/2020,0.359499991
3668,Real_Estate,7144373.5,1/05/2020,0.608399987
24825,Energy,7144011.5,1/04/2020,0.607900023
3384,Financials,7139198,1/09/2023,0.123999998
40712,Energy,7125451,1/12/2025,0.399599999
46959,Financials,7116432.5,1/05/2020,0.560500026
34790,Healthcare,7114941,1/05/2020,0.736100018
28262,Utilities,7103945.5,1/02/2022,0.5176
34970,Real_Estate,7082980.5,1/12/2015,0.264499992
1666,Technology,7081160,1/04/2024,0.513100028
24736,Industrials,7080492,1/06/2020,0.639999986
15608,Financials,7079530,1/01/2023,0.762899995
18142,Industrials,7066541.5,1/08/2022,0.507499993
30726,Utilities,7065210.5,1/04/2020,0.649399996
22752,Technology,7062727.5,1/07/2024,0.101999998
29345,Real_Estate,7049111,1/12/2020,0.376899987
21778,Energy,7043891.5,1/04/2020,0.439399987
44710,Utilities,7022460.5,1/04/2017,0.52700001
29902,Energy,7021393,1/08/2023,0.396299988
31650,Industrials,7019146.5,1/06/2020,0.318199992
35809,Industrials,7004574,1/01/2023,0.428200006
14879,Real_Estate,7001368,1/02/2021,0.524800003
9288,Energy,6997790.5,1/04/2020,0.353799999
18139,Telecom,6991742.5,1/02/2020,0.418599993
918,Telecom,6978075,1/06/2020,0.428799987
5855,Utilities,6956603,1/04/2020,0.533100009
13072,Energy,6941340.5,1/05/2020,0.524500012
28795,Telecom,6938666.5,1/02/2028,0.32249999
12350,Financials,6924739,1/12/2023,0.448700011
24469,Utilities,6921267,1/04/2020,0.630800009
48811,Utilities,6915976,1/06/2020,0.362100005
32470,Financials,6913490,1/06/2018,0.592199981
160,Energy,6910523,1/01/2019,0.617500007
49514,Consumer,6910448.5,1/12/2017,0.413100004
30494,Industrials,6902671,1/02/2025,0.519699991
36938,Energy,6899021,1/06/2020,0.720700026
5916,Utilities,6885124.5,1/08/2017,0.550199986
22797,Energy,6868000,1/05/2020,0.276800007
44211,Technology,6861321.5,1/10/2022,0.444099993
11628,Industrials,6843636,1/04/2019,0.696399987
42037,Industrials,6840857,1/06/2020,0.504400015
18748,Real_Estate,6836131,1/10/2023,0.566100001
4270,Real_Estate,6833854.5,1/06/2020,0.48300001
34355,Financials,6823430,1/05/2020,0.415899992
28496,Utilities,6820959.5,1/06/2020,0.393900007
16914,Real_Estate,6813159.5,1/04/2020,0.50999999
34491,Real_Estate,6759254,1/04/2020,0.523000002
21596,Industrials,6755478,1/02/2028,0.409299999
1376,Energy,6755058.5,1/02/2022,0.505400002
39620,Energy,6751661,1/08/2024,0.388700008
45020,Utilities,6744179,1/06/2020,0.778100014
34635,Utilities,6742954.5,1/04/2020,0.33160001
16324,Telecom,6724782.5,1/11/2024,0.57099998
30560,Utilities,6722277.5,1/09/2022,0.466100007
41219,Utilities,6711681.5,1/06/2020,0.424899995
13028,Telecom,6709068,1/04/2020,0.381099999
23169,Utilities,6703175.5,1/10/2019,0.334399998
38081,Financials,6698729,1/05/2020,0.400599986
24548,Utilities,6675288,1/04/2020,0.706900001
30525,Telecom,6675225.5,1/04/2020,0.507399976
1932,Technology,6656218.5,1/04/2020,0.367199987
39099,Utilities,6650800.5,1/04/2020,0.565999985
7744,Utilities,6644713,1/05/2020,0.505500019
49832,Financials,6629707,1/06/2024,0.417800009
2863,Energy,6614130.5,1/04/2020,0.237200007
45676,Technology,6602758,1/03/2025,0.425300002
14120,Utilities,6599162,1/06/2020,0.422899991
46592,Real_Estate,6593843,1/04/2020,0.662400007
49216,Financials,6587452,1/07/2023,0.627399981
13450,Consumer,6580010,1/11/2020,0.316799998
20190,Technology,6577029,1/04/2020,0.384600013
48107,Consumer,6570297,1/02/2022,0.410899997
15993,Technology,6568520,1/05/2018,0.274399996
13652,Energy,6563231,1/09/2025,0.634299994
17478,Financials,6561882.5,1/06/2020,0.550400019
25737,Real_Estate,6554515.5,1/09/2027,0.546899974
23912,Industrials,6553278.5,1/06/2020,0.465600014
17304,Financials,6551185.5,1/05/2020,0.447699994
4906,Telecom,6536883,1/05/2020,0.250999987
13082,Telecom,6532703,1/05/2024,0.397599995
26341,Energy,6529683,1/04/2024,0.553499997
22866,Energy,6514276,1/08/2024,0.606899977
33682,Telecom,6503035,1/06/2020,0.666100025
34187,Utilities,6502273,1/06/2023,0.350800008
13130,Utilities,6496710.5,1/06/2020,0.539600015
7631,Real_Estate,6492016,1/05/2025,0.542400002
43550,Real_Estate,6488874.5,1/06/2020,0.473100007
1248,Technology,6483107,1/06/2020,0.579699993
5442,Financials,6480940,1/11/2020,0.377299994
43111,Telecom,6471944,1/06/2020,0.603799999
7180,Utilities,6471136,1/05/2020,0.595499992
48589,Financials,6470543,1/02/2019,0.485399991
12042,Telecom,6468844.5,1/04/2022,0.592599988
11541,Energy,6464718.5,1/10/2020,0.515799999
47208,Telecom,6462709.5,1/01/2017,0.560500026
7114,Healthcare,6457420.5,1/06/2020,0.370999992
9597,Utilities,6445230.5,1/04/2026,0.66839999
20654,Real_Estate,6443110.5,1/12/2022,0.476799995
34286,Technology,6417177,1/06/2020,0.398999989
25087,Technology,6414786,1/03/2024,0.238499999
25742,Technology,6413174,1/06/2020,0.298200011
10575,Energy,6410378,1/05/2020,0.690100014
32238,Telecom,6405709,1/05/2020,0.459100008
18385,Financials,6401544,1/04/2019,0.767099977
13225,Utilities,6397986.5,1/11/2016,0.664300025
26817,Utilities,6397106,1/07/2020,0.60860002
33109,Real_Estate,6393233,1/02/2025,0.654699981
13768,Industrials,6380403,1/04/2026,0.359800011
49380,Utilities,6379762,1/06/2021,0.379700005
44216,Energy,6379558,1/05/2019,0.647400022
44446,Telecom,6369948.5,1/03/2015,0.498100013
46990,Healthcare,6366946.5,1/05/2020,0.542900026
12603,Industrials,6364497,1/10/2016,0.200599998
36841,Real_Estate,6363929.5,1/11/2027,0.588699996
2027,Utilities,6362373.5,1/06/2020,0.367700011
30395,Industrials,6349748,1/08/2023,0.638300002
24582,Energy,6347064.5,1/10/2019,0.582899988
2354,Healthcare,6346337.5,1/05/2018,0.462199986
22289,Financials,6330884,1/04/2020,0.435299993
31106,Financials,6329761.5,1/12/2022,0.618700027
37480,Telecom,6324345,1/05/2020,0.426800013
49340,Real_Estate,6321977,1/04/2020,0.544799984
15604,Industrials,6320155,1/11/2028,0.579699993
28736,Industrials,6319579,1/06/2020,0.377900004
26323,Utilities,6316366,1/07/2018,0.460200012
37272,Real_Estate,6307454.5,1/07/2021,0.509899974
14022,Utilities,6306143.5,1/05/2020,0.279599994
7280,Financials,6305424.5,1/05/2016,0.566600025
11875,Telecom,6300252.5,1/06/2020,0.458799988
16149,Utilities,6291889,1/06/2020,0.707799971
41132,Telecom,6282359.5,1/04/2020,0.45539999
40698,Industrials,6281055,1/06/2020,0.442600012
38135,Real_Estate,6273825.5,1/07/2023,0.610800028
15284,Financials,6267488,1/06/2022,0.637799978
14170,Utilities,6266715,1/07/2019,0.573499978
29806,Real_Estate,6263518,1/06/2020,0.439599991
18707,Energy,6262846.5,1/05/2020,0.607299984
22924,Real_Estate,6259167.5,1/04/2023,0.401800007
23164,Healthcare,6255453,1/02/2024,0.462700009
27867,Financials,6249771.5,1/03/2019,0.499300003
48981,Telecom,6241015,1/12/2021,0.398499995
22531,Industrials,6238265,1/04/2018,0.368800014
28797,Industrials,6237913,1/06/2020,0.39410001
44505,Financials,6229845,1/05/2020,0.32159999
13661,Consumer,6227028.5,1/05/2024,0.310900003
4934,Healthcare,6205771.5,1/08/2026,0.481299996
21692,Real_Estate,6203565.5,1/05/2023,0.757300019
16994,Financials,6197886.5,1/05/2020,0.825399995
49815,Utilities,6176542,1/05/2020,0.380100012
480,Energy,6175493.5,1/05/2025,0.258100003
46464,Telecom,6162081.5,1/04/2019,0.407099992
2752,Energy,6160629,1/09/2022,0.653999984
44263,Technology,6151423,1/06/2020,0.234999999
26948,Financials,6149858,1/10/2017,0.526600003
44950,Energy,6145730.5,1/01/2026,0.686600029
29000,Energy,6145486,1/07/2022,0.423799992
18651,Financials,6143518,1/01/2020,0.408199996
36369,Telecom,6141534,1/11/2023,0.574100018
15489,Utilities,6140970,1/04/2020,0.446200013
17444,Utilities,6140544,1/08/2021,0.557900012
6421,Financials,6139890.5,1/03/2021,0.606599987
18518,Real_Estate,6139097.5,1/04/2020,0.448500007
27183,Real_Estate,6136062.5,1/06/2020,0.344000012
39999,Technology,6132755.5,1/04/2020,0.359100014
26130,Telecom,6132482.5,1/08/2021,0.577000022
4578,Energy,6116952,1/12/2018,0.473699987
594,Financials,6113927,1/06/2018,0.650099993
19899,Industrials,6110169.5,1/02/2024,0.246099994
7185,Financials,6109859,1/05/2020,0.459600002
44864,Utilities,6106032,1/05/2022,0.414900005
9176,Technology,6100224,1/05/2020,0.224800006
2321,Energy,6097448.5,1/04/2020,0.442200005
19145,Telecom,6097007.5,1/09/2022,0.397199988
2677,Utilities,6095243,1/02/2023,0.57130003
16579,Telecom,6095213.5,1/06/2020,0.426600009
16359,Real_Estate,6090786,1/06/2020,0.394899994
43854,Telecom,6087923.5,1/10/2022,0.704999983
4420,Real_Estate,6082622.5,1/03/2020,0.462900013
7190,Financials,6067676.5,1/06/2020,0.70630002
27418,Real_Estate,6059154.5,1/11/2021,0.465600014
8798,Utilities,6053093.5,1/11/2015,0.599699974
42562,Real_Estate,6042258.5,1/12/2016,0.445300013
24016,Energy,6037273.5,1/03/2019,0.581900001
3140,Industrials,6034618,1/05/2020,0.566399992
43708,Real_Estate,6030466.5,1/04/2023,0.575900018
35236,Retail,6029140.5,1/05/2020,0.415499985
24885,Telecom,6024604,1/05/2026,0.515600026
18847,Energy,6015699.5,1/05/2020,0.3583
20208,Utilities,6010528.5,1/05/2020,0.390599996
23370,Financials,6003057,1/06/2020,0.430599988
46676,Utilities,5996995,1/05/2020,0.398900002
9065,Telecom,5995037.5,1/05/2020,0.313899994
